year,prov,gdp,id,island,primary,secondary,tertiary,agri_gdp,constr_gdp,manuf_gdp,utilities_gdp,sec_gdp,tert_gdp,tsunami_aceh,aceh_northsumatra,tsunami_sumatra,log_cap_gr,tsunami_sumatra_alt,tsunami_sumatra_alternative,region,district_type,longitude,latitude,noncoastal,log_gr,tsunami_yrs,region2,tsunami_aceh1,tsunami_aceh2,tsunami_aceh3,tsunami_sumatra1,tsunami_sumatra2,tsunami_sumatra3,aceh_treat1,aceh_treat2,aceh_treat3,sumatra_treat1,sumatra_treat2,sumatra_treat3,non_tsunami_yrs,aceh_lead1,aceh_lead2,aceh_lead3,sumatra_lead1,sumatra_lead2,sumatra_lead3,sumatra_treat1_05,sumatra_treat1_06,sumatra_treat1_07,sumatra_treat1_08,sumatra_treat1_09,sumatra_treat1_10,sumatra_treat1_11,sumatra_treat1_12,aceh_treat1_05,aceh_treat1_06,aceh_treat1_07,aceh_treat1_08,aceh_treat1_09,aceh_treat1_10,aceh_treat1_11,aceh_treat1_12,sumatra_treat2_05,sumatra_treat2_06,sumatra_treat2_07,sumatra_treat2_08,sumatra_treat2_09,sumatra_treat2_10,sumatra_treat2_11,sumatra_treat2_12,aceh_treat2_05,aceh_treat2_06,aceh_treat2_07,aceh_treat2_08,aceh_treat2_09,aceh_treat2_10,aceh_treat2_11,aceh_treat2_12,sumatra_treat3_05,sumatra_treat3_06,sumatra_treat3_07,sumatra_treat3_08,sumatra_treat3_09,sumatra_treat3_10,sumatra_treat3_11,sumatra_treat3_12,aceh_treat3_05,aceh_treat3_06,aceh_treat3_07,aceh_treat3_08,aceh_treat3_09,aceh_treat3_10,aceh_treat3_11,aceh_treat3_12,sumatra_lead1_00,sumatra_lead1_01,sumatra_lead1_02,sumatra_lead1_03,sumatra_lead1_04,aceh_lead1_00,aceh_lead1_01,aceh_lead1_02,aceh_lead1_03,aceh_lead1_04,sumatra_lead2_00,sumatra_lead2_01,sumatra_lead2_02,sumatra_lead2_03,sumatra_lead2_04,aceh_lead2_00,aceh_lead2_01,aceh_lead2_02,aceh_lead2_03,aceh_lead2_04,sumatra_lead3_00,sumatra_lead3_01,sumatra_lead3_02,sumatra_lead3_03,sumatra_lead3_04,aceh_lead3_00,aceh_lead3_01,aceh_lead3_02,aceh_lead3_03,aceh_lead3_04,region_year
2004,Jambi,111.28689696,455,Sumatra,41.104057,45.18103,36.799393,25.366888,.98325008,39.14048,.47496706,40.598698,33.067139,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.031137267,0,0,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.053133212,1,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236472
2010,Jambi,162.66258,455,Sumatra,70.704498,58.6423,56.954739,28.862373,1.5884539,33.900459,.56258792,36.051498,35.014038,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,-.024640482,0,0,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.060652662,1,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237180
2012,Jambi,187.83002,455,Sumatra,87.385757,64.978439,63.98296,30.257879,1.7659051,32.236393,.59198207,34.594276,34.064289,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.059727311,0,0,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.08307378,1,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237416
2008,Jambi,143.68284032,455,Sumatra,58.394756,54.740578,50.721172,26.244658,1.4266902,36.119133,.55237675,38.098202,35.300785,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.034468722,0,0,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.055371918,1,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236944
2003,Jambi,105.52820998,455,Sumatra,36.253368,43.996635,33.774761,25.381529,.78379279,40.46698,.44104907,41.691822,32.005432,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.0065275971,0,,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.040947739,0,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236354
2001,Jambi,95.95046525000001,455,Sumatra,26.498781,42.017132,29.818583,24.291664,.54067439,42.900223,.34954649,43.79044,31.077059,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.67760104,0,,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.04744608,0,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236118
2011,Jambi,172.85682,455,Sumatra,80.842979,60.174061,59.899361,30.228983,1.6323452,32.59235,.58680934,34.811504,34.652588,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.032217328,0,0,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.060785629,1,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237298
2002,Jambi,101.29434375,455,Sumatra,30.603224,43.267441,31.813253,25.03021,.61850232,41.727783,.36828232,42.714569,31.406742,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.028716248,0,,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.054198503,0,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236236
2007,Jambi,135.9431055,455,Sumatra,54.42992,52.764652,47.403023,25.949894,1.3247547,36.95224,.53677952,38.813774,34.869751,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.049035765,0,0,Tanjung Jabung Barat,Kab,103.13626,-1.07847,0,.07026881,1,118,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236826
2011,Jambi,122.90816,456,Sumatra,137.80019,23.21912,49.473881,47.490128,2.3130605,16.364885,.21349274,18.891439,40.252724,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.029231619,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.057800669,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239309
2007,Jambi,85.7826805,456,Sumatra,113.45938,20.227589,34.137733,46.446602,2.1667101,21.208818,.2045099,23.580038,39.795601,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.084973946,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.094389103,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238833
2006,Jambi,78.05611775,456,Sumatra,109.42584,19.749729,31.099672,45.878159,2.0488613,23.051531,.20156972,25.301962,39.842709,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.081200033,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.090884641,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238714
1999,Jambi,53.29272010040966,456,Sumatra,,,,,,,,,,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,,0,,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,,0,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237881
2001,Jambi,57.00159275,456,Sumatra,96.482414,8.8499317,22.689524,44.556904,1.0175657,14.374887,.13330957,15.525763,39.805069,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.02362192,0,,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.03983184,0,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238119
2005,Jambi,71.27483952,456,Sumatra,104.09579,18.902069,28.382006,45.375721,1.9331404,24.388445,.19838925,26.519974,39.820511,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.06142484,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.071120754,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238595
2010,Jambi,116.0054,456,Sumatra,128.63341,22.316299,46.093021,47.838409,2.3043754,16.725807,.20711105,19.237293,39.733513,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.10507276,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.06445653,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239190
2009,Jambi,108.76398,456,Sumatra,121.8725,21.354441,43.05328,47.723518,2.3092756,17.120907,.20356004,19.633743,39.584133,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.10153651,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.11089814,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239071
2008,Jambi,97.34701504,456,Sumatra,117.6993,21.514956,38.191128,47.498138,2.2646391,19.634481,.20217852,22.101299,39.231945,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.11548842,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.12646495,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238952
2004,Jambi,66.38178062,456,Sumatra,101.44353,18.203733,26.377094,44.742664,1.8704454,25.359852,.1924873,27.422785,39.735443,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.054174405,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.063975088,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238476
2000,Jambi,54.775738625,456,Sumatra,87.567261,8.4404144,21.628828,44.991791,1.0332758,14.246448,.12931499,15.409039,39.486145,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.011237683,0,,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.027447632,0,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000
2002,Jambi,59.395798,456,Sumatra,97.221306,16.985798,24.005016,43.957401,1.1773161,27.273109,.14721698,28.597643,40.415344,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.025192918,0,,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.041144274,0,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238238
2003,Jambi,62.26799314,456,Sumatra,99.491982,17.16217,24.84927,44.569935,1.4578245,25.929131,.17483142,27.561785,39.906971,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.028417412,0,,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.047224056,0,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238357
2012,Jambi,129.43864,456,Sumatra,149.18178,24.1367,52.838341,47.05167,2.3395333,16.087854,.21982616,18.647213,40.821148,Rest of Sumatra (w/o North Sumatra),,Rest of Sumatra,.052546244,0,0,Tanjung Jabung Timur,Kab,103.9813,-1.23859,0,.051769536,1,119,,Rest of Sumatra,Others,,Rest of Sumatra,Others,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239428
,,,,,,,,,,,,,,,,,,,,Tanjung Pinang,,104.46194,1.04998,0,,1,120,,,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2001,Sumatera Utara,172.5336375,458,Sumatra,77.640648,55.067368,39.825619,44.733673,5.1577568,26.692183,.066948861,31.916887,23.082813,,1,not Tsunami stricken in Aceh & N.Sumatra,.46940932,0,,Tapanuli Selatan,Kab,99.613564,1.41764,0,.087485671,0,121,,,,not Tsunami stricken,,Others,,,,0,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242121
2000,Sumatera Utara,158.08084025,458,Sumatra,74.392937,50.564747,33.12315,46.776295,5.0530691,26.87986,.053710543,31.986639,20.953299,,1,not Tsunami stricken in Aceh & N.Sumatra,.054458875,0,,Tapanuli Selatan,Kab,99.613564,1.41764,0,.025556333,0,121,,,,not Tsunami stricken,,Others,,,,0,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242000
2010,Sumatera Utara,146.27816,458,Sumatra,46.137299,61.272041,38.86882,31.379913,4.405005,37.415073,.067269102,41.887348,26.571856,,1,not Tsunami stricken in Aceh & N.Sumatra,.057095576,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.049392685,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243210
2012,Sumatera Utara,162.073,458,Sumatra,51.93306,66.375717,43.764221,31.869467,4.3774347,36.50898,.06779661,40.954208,27.002783,,1,not Tsunami stricken in Aceh & N.Sumatra,.045514628,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.050896607,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243452
2002,Sumatera Utara,183.348802,458,Sumatra,81.048637,57.876396,44.423763,43.909016,5.2844977,26.204727,.077053674,31.56628,24.229099,,1,not Tsunami stricken in Aceh & N.Sumatra,.048656903,0,,Tapanuli Selatan,Kab,99.613564,1.41764,0,.060798142,0,121,,,,not Tsunami stricken,,Others,,,,0,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242242
2007,Sumatera Utara,127.473879,458,Sumatra,38.689842,55.184509,33.599533,30.19445,4.2261243,38.995914,.068798266,43.290836,26.357975,,1,not Tsunami stricken in Aceh & N.Sumatra,.035446294,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.044219829,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242847
2006,Sumatera Utara,121.95981975,458,Sumatra,37.316154,54.352131,30.291531,30.445047,4.2424359,40.254879,.068289503,44.565605,24.837303,,1,not Tsunami stricken in Aceh & N.Sumatra,-.56179333,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,-.55270261,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242726
2003,Sumatera Utara,198.75487508,458,Sumatra,85.879669,63.166035,49.709167,42.899826,5.4202223,26.281029,.079623654,31.780872,25.010288,,1,not Tsunami stricken in Aceh & N.Sumatra,.28757703,0,,Tapanuli Selatan,Kab,99.613564,1.41764,0,.08068192,0,121,,,,not Tsunami stricken,,Others,,,,0,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242363
2011,Sumatera Utara,154.03044,458,Sumatra,48.735882,64.067421,41.227959,31.472727,4.4601312,37.065727,.068142377,41.593998,26.766111,,1,not Tsunami stricken in Aceh & N.Sumatra,.040928945,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.051640231,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243331
2004,Sumatera Utara,205.01941924,458,Sumatra,87.500847,65.024673,52.493896,42.354744,6.0661421,25.568008,.082197815,31.716349,25.604353,,1,not Tsunami stricken in Aceh & N.Sumatra,.021826334,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.031032421,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242484
1999,Sumatera Utara,154.0920600894469,458,Sumatra,,,,,,,,,,,1,not Tsunami stricken in Aceh & N.Sumatra,,0,,Tapanuli Selatan,Kab,99.613564,1.41764,0,,0,121,,,,not Tsunami stricken,,Others,,,,0,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241879
2008,Sumatera Utara,133.80686774,458,Sumatra,40.845493,57.497421,35.463955,30.366278,4.3105063,38.593033,.06691727,42.970455,26.503838,,1,not Tsunami stricken in Aceh & N.Sumatra,.040691443,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.048486002,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242968
2009,Sumatera Utara,139.22862,458,Sumatra,43.080341,59.097401,37.05006,30.779606,4.3659558,38.014381,.065963447,42.446301,26.61095,,1,not Tsunami stricken in Aceh & N.Sumatra,.92182273,0,0,Tapanuli Selatan,Kab,99.613564,1.41764,0,.039719857,1,121,,,,not Tsunami stricken,,Others,,,,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243089
